iso3,yearmon,region_code,pop,VDEM_deliberative,VDEM_egalitarian,VDEM_electoral,VDEM_liberal,VDEM_participatory
JAM,Nov 2021,LAC,2837682.0,0.647,0.665,0.806,0.695,0.532
JAM,Dec 2021,LAC,2837682.0,0.647,0.665,0.806,0.695,0.532
JAM,Jan 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,Feb 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,Mar 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,Apr 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,May 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,Jun 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,Jul 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,Aug 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,Sep 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,Oct 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,Nov 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,Dec 2022,LAC,2839144.0,0.676,0.655,0.802,0.696,0.536
JAM,Jan 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,Feb 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,Mar 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,Apr 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,May 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,Jun 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,Jul 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,Aug 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,Sep 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,Oct 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,Nov 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,Dec 2023,LAC,2839786.0,0.651,0.664,0.798,0.678,0.521
JAM,Jan 2024,LAC,2839786.0,,,,,
JAM,Feb 2024,LAC,2839786.0,,,,,
JAM,Mar 2024,LAC,2839786.0,,,,,
JAM,Apr 2024,LAC,2839786.0,,,,,
JAM,May 2024,LAC,2839786.0,,,,,
JAM,Jun 2024,LAC,2839786.0,,,,,
JAM,Jul 2024,LAC,2839786.0,,,,,
JAM,Aug 2024,LAC,2839786.0,,,,,
JAM,Sep 2024,LAC,2839786.0,,,,,
JAM,Oct 2024,LAC,2839786.0,,,,,
JAM,Nov 2024,LAC,2839786.0,,,,,
JAM,Dec 2024,LAC,2839786.0,,,,,
JAM,Jan 2025,LAC,2839786.0,,,,,
JAM,Feb 2025,LAC,2839786.0,,,,,
JAM,Mar 2025,LAC,2839786.0,,,,,
JOR,Jan 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,Feb 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,Mar 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,Apr 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,May 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,Jun 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,Jul 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,Aug 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,Sep 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,Oct 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,Nov 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,Dec 1989,MNA,3349627.0,0.137,0.173,0.148,0.176,0.062
JOR,Jan 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,Feb 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,Mar 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,Apr 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,May 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,Jun 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,Jul 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,Aug 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,Sep 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,Oct 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,Nov 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,Dec 1990,MNA,3621908.0,0.186,0.197,0.22,0.197,0.076
JOR,Jan 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,Feb 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,Mar 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,Apr 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,May 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,Jun 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,Jul 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,Aug 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,Sep 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,Oct 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,Nov 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,Dec 1991,MNA,3915149.0,0.187,0.197,0.222,0.197,0.078
JOR,Jan 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,Feb 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,Mar 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,Apr 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,May 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,Jun 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,Jul 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,Aug 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,Sep 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,Oct 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,Nov 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,Dec 1992,MNA,4127693.0,0.189,0.199,0.229,0.196,0.079
JOR,Jan 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,Feb 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,Mar 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,Apr 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,May 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,Jun 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,Jul 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,Aug 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,Sep 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,Oct 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,Nov 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,Dec 1993,MNA,4348020.0,0.191,0.202,0.233,0.198,0.08
JOR,Jan 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,Feb 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,Mar 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,Apr 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,May 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,Jun 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,Jul 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,Aug 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,Sep 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,Oct 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,Nov 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,Dec 1994,MNA,4561406.0,0.183,0.2,0.227,0.196,0.078
JOR,Jan 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,Feb 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,Mar 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,Apr 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,May 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,Jun 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,Jul 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,Aug 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,Sep 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,Oct 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,Nov 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,Dec 1995,MNA,4752096.0,0.183,0.198,0.227,0.196,0.086
JOR,Jan 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,Feb 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,Mar 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,Apr 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,May 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,Jun 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,Jul 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,Aug 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,Sep 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,Oct 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,Nov 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,Dec 1996,MNA,4912516.0,0.183,0.198,0.227,0.196,0.086
JOR,Jan 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,Feb 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,Mar 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,Apr 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,May 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,Jun 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,Jul 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,Aug 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,Sep 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,Oct 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,Nov 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,Dec 1997,MNA,5046285.0,0.181,0.198,0.224,0.195,0.086
JOR,Jan 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,Feb 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,Mar 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,Apr 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,May 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,Jun 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,Jul 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,Aug 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,Sep 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,Oct 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,Nov 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,Dec 1998,MNA,5164284.0,0.181,0.197,0.223,0.195,0.085
JOR,Jan 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,Feb 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,Mar 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,Apr 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,May 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,Jun 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,Jul 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,Aug 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,Sep 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,Oct 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,Nov 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,Dec 1999,MNA,5276444.0,0.208,0.184,0.223,0.195,0.085
JOR,Jan 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,Feb 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,Mar 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,Apr 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,May 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,Jun 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,Jul 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,Aug 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,Sep 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,Oct 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,Nov 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,Dec 2000,MNA,5386945.0,0.197,0.166,0.186,0.133,0.077
JOR,Jan 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,Feb 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,Mar 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,Apr 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,May 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,Jun 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,Jul 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,Aug 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,Sep 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,Oct 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,Nov 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,Dec 2001,MNA,5498894.0,0.186,0.165,0.185,0.132,0.077
JOR,Jan 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,Feb 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,Mar 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,Apr 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,May 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,Jun 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,Jul 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,Aug 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,Sep 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,Oct 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,Nov 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,Dec 2002,MNA,5616066.0,0.186,0.165,0.185,0.132,0.077
JOR,Jan 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,Feb 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,Mar 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,Apr 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,May 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,Jun 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,Jul 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,Aug 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,Sep 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,Oct 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,Nov 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,Dec 2003,MNA,5741828.0,0.194,0.179,0.208,0.154,0.074
JOR,Jan 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,Feb 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,Mar 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,Apr 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,May 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,Jun 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,Jul 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,Aug 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,Sep 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,Oct 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,Nov 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,Dec 2004,MNA,5882061.0,0.201,0.185,0.228,0.204,0.078
JOR,Jan 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,Feb 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,Mar 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,Apr 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,May 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,Jun 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,Jul 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,Aug 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,Sep 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,Oct 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,Nov 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,Dec 2005,MNA,6029587.0,0.201,0.185,0.228,0.206,0.086
JOR,Jan 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,Feb 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,Mar 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,Apr 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,May 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,Jun 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,Jul 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,Aug 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,Sep 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,Oct 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,Nov 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,Dec 2006,MNA,6427371.0,0.201,0.185,0.229,0.207,0.092
JOR,Jan 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,Feb 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,Mar 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,Apr 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,May 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,Jun 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,Jul 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,Aug 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,Sep 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,Oct 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,Nov 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,Dec 2007,MNA,6827227.0,0.201,0.185,0.23,0.207,0.092
JOR,Jan 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,Feb 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,Mar 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,Apr 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,May 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,Jun 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,Jul 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,Aug 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,Sep 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,Oct 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,Nov 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,Dec 2008,MNA,6989866.0,0.201,0.186,0.232,0.208,0.092
JOR,Jan 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,Feb 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,Mar 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,Apr 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,May 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,Jun 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,Jul 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,Aug 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,Sep 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,Oct 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,Nov 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,Dec 2009,MNA,7141753.0,0.202,0.185,0.234,0.209,0.092
JOR,Jan 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,Feb 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,Mar 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,Apr 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,May 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,Jun 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,Jul 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,Aug 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,Sep 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,Oct 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,Nov 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,Dec 2010,MNA,7297043.0,0.213,0.19,0.241,0.211,0.094
JOR,Jan 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,Feb 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,Mar 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,Apr 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,May 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,Jun 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,Jul 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,Aug 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,Sep 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,Oct 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,Nov 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,Dec 2011,MNA,7480424.0,0.228,0.195,0.247,0.216,0.098
JOR,Jan 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,Feb 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,Mar 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,Apr 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,May 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,Jun 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,Jul 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,Aug 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,Sep 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,Oct 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,Nov 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,Dec 2012,MNA,7587127.0,0.224,0.199,0.247,0.219,0.106
JOR,Jan 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,Feb 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,Mar 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,Apr 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,May 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,Jun 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,Jul 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,Aug 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,Sep 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,Oct 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,Nov 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,Dec 2013,MNA,7991809.0,0.219,0.198,0.254,0.222,0.11
JOR,Jan 2014,MNA,8791710.0,0.218,0.197,0.253,0.221,0.11
JOR,Feb 2014,MNA,8791710.0,0.218,0.197,0.253,0.221,0.11
JOR,Mar 2014,MNA,8791710.0,0.218,0.197,0.253,0.221,0.11
JOR,Apr 2014,MNA,8791710.0,0.218,0.197,0.253,0.221,0.11
JOR,May 2014,MNA,8791710.0,0.218,0.197,0.253,0.221,0.11
