iso3,yearmon,region_code,pop,FEWS_ipc1,FEWS_ipc1_4month,FEWS_ipc1_8month,FEWS_ipc2,FEWS_ipc2_4month,FEWS_ipc2_8month,FEWS_ipc3,FEWS_ipc3_4month,FEWS_ipc3_8month,FEWS_ipc4,FEWS_ipc4_4month,FEWS_ipc4_8month,FEWS_ipc5,FEWS_ipc5_4month,FEWS_ipc5_8month,FEWS_ipcNA,FEWS_ipcNA_4month,FEWS_ipcNA_8month
UGA,Oct 2021,SSA,45910930.0,0.7656779110132519,0.7656779110132519,0.9593642452393152,0.2049275068483197,0.2025027262245121,0.0138334949433589,0.0119358664048092,0.0143606470286168,0.0093435440837066,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Nov 2021,SSA,45910930.0,0.7656779110132519,0.7656779110132519,0.9593642452393152,0.2049275068483197,0.2025027262245121,0.0138334949433589,0.0119358664048092,0.0143606470286168,0.0093435440837066,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Dec 2021,SSA,45910930.0,0.7656779110132519,0.7656779110132519,0.9593642452393152,0.2049275068483197,0.2025027262245121,0.0138334949433589,0.0119358664048092,0.0143606470286168,0.0093435440837066,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Jan 2022,SSA,47312719.0,0.7656779110132519,0.7656779110132519,0.9593642452393152,0.2049275068483197,0.2025027262245121,0.0138334949433589,0.0119358664048092,0.0143606470286168,0.0093435440837066,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Feb 2022,SSA,47312719.0,0.9558569751665752,0.7656779110132519,0.9558569751665752,0.0266843090998055,0.2021336514077188,0.0266843090998055,0.0,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Mar 2022,SSA,47312719.0,0.9558569751665752,0.7656779110132519,0.9558569751665752,0.0266843090998055,0.2021336514077188,0.0266843090998055,0.0,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Apr 2022,SSA,47312719.0,0.9558569751665752,0.7656779110132519,0.9558569751665752,0.0266843090998055,0.2021336514077188,0.0266843090998055,0.0,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,May 2022,SSA,47312719.0,0.9558569751665752,0.7656779110132519,0.9558569751665752,0.0266843090998055,0.2021336514077188,0.0266843090998055,0.0,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Jun 2022,SSA,47312719.0,0.7656779110132519,0.7656779110132519,0.7656779110132519,0.2021336514077188,0.2021336514077188,0.2021336514077188,0.01472972184541,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Jul 2022,SSA,47312719.0,0.7656779110132519,0.7656779110132519,0.7656779110132519,0.2021336514077188,0.2021336514077188,0.2021336514077188,0.01472972184541,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Aug 2022,SSA,47312719.0,0.7656779110132519,0.7656779110132519,0.7656779110132519,0.2021336514077188,0.2021336514077188,0.2021336514077188,0.01472972184541,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Sep 2022,SSA,47312719.0,0.7656779110132519,0.7656779110132519,0.7656779110132519,0.2021336514077188,0.2021336514077188,0.2021336514077188,0.01472972184541,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Oct 2022,SSA,47312719.0,0.7598184767192514,0.7648537559632888,0.7648537559632888,0.2083621605185126,0.2029578064576821,0.2029578064576821,0.0143606470286168,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Nov 2022,SSA,47312719.0,0.7598184767192514,0.7648537559632888,0.7648537559632888,0.2083621605185126,0.2029578064576821,0.2029578064576821,0.0143606470286168,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Dec 2022,SSA,47312719.0,0.7598184767192514,0.7648537559632888,0.7648537559632888,0.2083621605185126,0.2029578064576821,0.2029578064576821,0.0143606470286168,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Jan 2023,SSA,48656601.0,0.7598184767192514,0.7648537559632888,0.7648537559632888,0.2083621605185126,0.2029578064576821,0.2029578064576821,0.0143606470286168,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Feb 2023,SSA,48656601.0,0.7598184767192514,0.7648537559632888,0.9641197726814684,0.2083621605185126,0.2029578064576821,0.0036917897395022,0.0143606470286168,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Mar 2023,SSA,48656601.0,0.7598184767192514,0.7648537559632888,0.9641197726814684,0.2083621605185126,0.2029578064576821,0.0036917897395022,0.0143606470286168,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Apr 2023,SSA,48656601.0,0.7598184767192514,0.7648537559632888,0.9641197726814684,0.2083621605185126,0.2029578064576821,0.0036917897395022,0.0143606470286168,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,May 2023,SSA,48656601.0,0.7598184767192514,0.7648537559632888,0.9641197726814684,0.2083621605185126,0.2029578064576821,0.0036917897395022,0.0143606470286168,0.01472972184541,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Jun 2023,SSA,48656601.0,0.7598184767192514,0.7648537559632888,0.9558569751665752,0.2083621605185126,0.2049078513940821,0.0119545872543954,0.0143606470286168,0.01277967690901,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Jul 2023,SSA,48656601.0,0.7598184767192514,0.7648537559632888,0.9558569751665752,0.2083621605185126,0.2049078513940821,0.0119545872543954,0.0143606470286168,0.01277967690901,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Aug 2023,SSA,48656601.0,0.7598184767192514,0.7648537559632888,0.9558569751665752,0.2083621605185126,0.2049078513940821,0.0119545872543954,0.0143606470286168,0.01277967690901,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Sep 2023,SSA,48656601.0,0.7598184767192514,0.7648537559632888,0.9558569751665752,0.2083621605185126,0.2049078513940821,0.0119545872543954,0.0143606470286168,0.01277967690901,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Oct 2023,SSA,48656601.0,0.7648537559632888,0.9558569751665752,0.9558569751665752,0.2033268812744753,0.0139046321907954,0.0119545872543954,0.0143606470286168,0.01277967690901,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Nov 2023,SSA,48656601.0,0.7648537559632888,0.9558569751665752,0.9558569751665752,0.2033268812744753,0.0139046321907954,0.0119545872543954,0.0143606470286168,0.01277967690901,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Dec 2023,SSA,48656601.0,0.7648537559632888,0.9558569751665752,0.9558569751665752,0.2033268812744753,0.0139046321907954,0.0119545872543954,0.0143606470286168,0.01277967690901,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Jan 2024,SSA,48656601.0,0.7648537559632888,0.9558569751665752,0.9558569751665752,0.2033268812744753,0.0139046321907954,0.0119545872543954,0.0143606470286168,0.01277967690901,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Feb 2024,SSA,48656601.0,0.7648537559632888,0.9558569751665752,0.9558569751665752,0.2033268812744753,0.0139046321907954,0.0119545872543954,0.0143606470286168,0.01277967690901,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Mar 2024,SSA,48656601.0,0.7648537559632888,0.9558569751665752,0.9558569751665752,0.2033268812744753,0.0139046321907954,0.0119545872543954,0.0143606470286168,0.01277967690901,0.01472972184541,0.0,0.0,0.0,0.0,0.0,0.0,0.0174587157336191,0.0174587157336191,0.0174587157336191
UGA,Apr 2024,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UGA,May 2024,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UGA,Jun 2024,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UGA,Jul 2024,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UGA,Aug 2024,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UGA,Sep 2024,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UGA,Oct 2024,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UGA,Nov 2024,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UGA,Dec 2024,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UGA,Jan 2025,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UGA,Feb 2025,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UGA,Mar 2025,SSA,48656601.0,,,,,,,,,,,,,,,,,,
UKR,Jan 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,Feb 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,Mar 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,Apr 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,May 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,Jun 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,Jul 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,Aug 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,Sep 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,Oct 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,Nov 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,Dec 1989,ECA,51917817.0,,,,,,,,,,,,,,,,,,
UKR,Jan 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,Feb 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,Mar 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,Apr 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,May 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,Jun 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,Jul 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,Aug 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,Sep 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,Oct 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,Nov 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,Dec 1990,ECA,52054092.0,,,,,,,,,,,,,,,,,,
UKR,Jan 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,Feb 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,Mar 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,Apr 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,May 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,Jun 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,Jul 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,Aug 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,Sep 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,Oct 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,Nov 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,Dec 1991,ECA,52170961.0,,,,,,,,,,,,,,,,,,
UKR,Jan 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,Feb 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,Mar 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,Apr 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,May 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,Jun 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,Jul 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,Aug 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,Sep 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,Oct 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,Nov 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,Dec 1992,ECA,52323671.0,,,,,,,,,,,,,,,,,,
UKR,Jan 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,Feb 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,Mar 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,Apr 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,May 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,Jun 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,Jul 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,Aug 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,Sep 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,Oct 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,Nov 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,Dec 1993,ECA,52350126.0,,,,,,,,,,,,,,,,,,
UKR,Jan 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,Feb 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,Mar 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,Apr 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,May 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,Jun 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,Jul 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,Aug 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,Sep 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,Oct 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,Nov 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,Dec 1994,ECA,52075998.0,,,,,,,,,,,,,,,,,,
UKR,Jan 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,Feb 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,Mar 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,Apr 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,May 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,Jun 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,Jul 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,Aug 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,Sep 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,Oct 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,Nov 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,Dec 1995,ECA,51665539.0,,,,,,,,,,,,,,,,,,
UKR,Jan 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,Feb 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,Mar 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,Apr 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,May 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,Jun 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,Jul 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,Aug 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,Sep 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,Oct 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,Nov 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,Dec 1996,ECA,51226109.0,,,,,,,,,,,,,,,,,,
UKR,Jan 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,Feb 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,Mar 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,Apr 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,May 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,Jun 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,Jul 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,Aug 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,Sep 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,Oct 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,Nov 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,Dec 1997,ECA,50786885.0,,,,,,,,,,,,,,,,,,
UKR,Jan 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,Feb 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,Mar 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,Apr 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,May 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,Jun 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,Jul 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,Aug 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,Sep 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,Oct 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,Nov 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,Dec 1998,ECA,50379731.0,,,,,,,,,,,,,,,,,,
UKR,Jan 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,Feb 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,Mar 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,Apr 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,May 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,Jun 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,Jul 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,Aug 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,Sep 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,Oct 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,Nov 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,Dec 1999,ECA,49976446.0,,,,,,,,,,,,,,,,,,
UKR,Jan 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,Feb 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,Mar 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,Apr 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,May 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,Jun 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,Jul 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,Aug 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,Sep 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,Oct 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,Nov 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,Dec 2000,ECA,49556660.0,,,,,,,,,,,,,,,,,,
UKR,Jan 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,Feb 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,Mar 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,Apr 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,May 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,Jun 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,Jul 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,Aug 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,Sep 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,Oct 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,Nov 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,Dec 2001,ECA,49106855.0,,,,,,,,,,,,,,,,,,
UKR,Jan 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,Feb 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,Mar 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,Apr 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,May 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,Jun 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,Jul 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,Aug 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,Sep 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,Oct 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,Nov 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,Dec 2002,ECA,48677281.0,,,,,,,,,,,,,,,,,,
UKR,Jan 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,Feb 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,Mar 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,Apr 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,May 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,Jun 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,Jul 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,Aug 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,Sep 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,Oct 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,Nov 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,Dec 2003,ECA,48315136.0,,,,,,,,,,,,,,,,,,
UKR,Jan 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,Feb 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,Mar 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,Apr 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,May 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,Jun 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,Jul 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,Aug 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,Sep 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,Oct 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,Nov 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,Dec 2004,ECA,47979507.0,,,,,,,,,,,,,,,,,,
UKR,Jan 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,Feb 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,Mar 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,Apr 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,May 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,Jun 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,Jul 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,Aug 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,Sep 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,Oct 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,Nov 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,Dec 2005,ECA,47585556.0,,,,,,,,,,,,,,,,,,
UKR,Jan 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,Feb 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,Mar 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,Apr 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,May 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,Jun 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,Jul 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,Aug 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,Sep 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,Oct 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,Nov 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,Dec 2006,ECA,47278694.0,,,,,,,,,,,,,,,,,,
UKR,Jan 2007,ECA,47062798.0,,,,,,,,,,,,,,,,,,
UKR,Feb 2007,ECA,47062798.0,,,,,,,,,,,,,,,,,,
UKR,Mar 2007,ECA,47062798.0,,,,,,,,,,,,,,,,,,
UKR,Apr 2007,ECA,47062798.0,,,,,,,,,,,,,,,,,,
UKR,May 2007,ECA,47062798.0,,,,,,,,,,,,,,,,,,
UKR,Jun 2007,ECA,47062798.0,,,,,,,,,,,,,,,,,,
UKR,Jul 2007,ECA,47062798.0,,,,,,,,,,,,,,,,,,
UKR,Aug 2007,ECA,47062798.0,,,,,,,,,,,,,,,,,,
UKR,Sep 2007,ECA,47062798.0,,,,,,,,,,,,,,,,,,
UKR,Oct 2007,ECA,47062798.0,,,,,,,,,,,,,,,,,,
