iso3,yearmon,region_code,pop,EMDAT_affected,EMDAT_damage,EMDAT_deaths,EMDAT_declarations,EMDAT_disaster_days,EMDAT_disasters
KHM,Oct 1995,EAP,10018497.0,164718.3846971307,6772.1328374070135,0.0,0.0,31.0,1.0
KHM,Nov 1995,EAP,10018497.0,159404.88841657812,6553.676939426143,0.0,0.0,30.0,1.0
KHM,Dec 1995,EAP,10018497.0,164718.3846971307,6772.1328374070135,0.0,0.0,31.0,1.0
KHM,Jan 1996,EAP,10801270.0,164718.3846971307,6772.1328374070135,0.0,0.0,31.0,1.0
KHM,Feb 1996,EAP,10801270.0,154091.3921360255,6335.221041445271,0.0,0.0,29.0,1.0
KHM,Mar 1996,EAP,10801270.0,164718.3846971307,6772.1328374070135,0.0,0.0,31.0,1.0
KHM,Apr 1996,EAP,10801270.0,159404.88841657812,6553.676939426143,0.0,0.0,30.0,1.0
KHM,May 1996,EAP,10801270.0,164718.3846971307,6772.1328374070135,0.0,0.0,31.0,1.0
KHM,Jun 1996,EAP,10801270.0,159404.88841657812,6553.676939426143,0.0,0.0,30.0,1.0
KHM,Jul 1996,EAP,10801270.0,164718.3846971307,6772.1328374070135,0.0,0.0,31.0,1.0
KHM,Aug 1996,EAP,10801270.0,164718.3846971307,6772.1328374070135,,0.0,32.0,2.0
KHM,Sep 1996,EAP,10801270.0,197640.18253422517,6639.382821779083,1.7352941176470589,0.0,31.0,2.0
KHM,Oct 1996,EAP,10801270.0,1350012.5023441894,9429.015190348193,53.794117647058826,0.0,62.0,2.0
KHM,Nov 1996,EAP,10801270.0,274110.77076951927,6810.794586484966,5.205882352941177,0.0,33.0,2.0
KHM,Dec 1996,EAP,10801270.0,148777.89585547292,6116.765143464399,0.0,0.0,28.0,1.0
KHM,Jan 1997,EAP,11570982.0,17.9515306122449,0.0,0.2372448979591837,0.0,31.0,1.0
KHM,Feb 1997,EAP,11570982.0,16.214285714285715,0.0,0.2142857142857142,0.0,28.0,1.0
KHM,Mar 1997,EAP,11570982.0,17.9515306122449,0.0,0.2372448979591837,0.0,31.0,1.0
KHM,Apr 1997,EAP,11570982.0,17.372448979591837,0.0,0.2295918367346938,0.0,30.0,1.0
KHM,May 1997,EAP,11570982.0,17.9515306122449,0.0,0.2372448979591837,0.0,31.0,1.0
KHM,Jun 1997,EAP,11570982.0,17.372448979591837,0.0,0.2295918367346938,0.0,30.0,1.0
KHM,Jul 1997,EAP,11570982.0,17.9515306122449,0.0,0.2372448979591837,0.0,31.0,1.0
KHM,Aug 1997,EAP,11570982.0,17.9515306122449,0.0,0.2372448979591837,0.0,31.0,1.0
KHM,Sep 1997,EAP,11570982.0,17.372448979591837,0.0,,0.0,31.0,2.0
KHM,Oct 1997,EAP,11570982.0,17.9515306122449,0.0,0.2372448979591837,0.0,31.0,1.0
KHM,Nov 1997,EAP,11570982.0,17.372448979591837,25.333333333333332,33.56292517006803,0.0,34.0,2.0
KHM,Dec 1997,EAP,11570982.0,17.9515306122449,0.0,0.2372448979591837,0.0,31.0,1.0
KHM,Jan 1998,EAP,12058173.0,16.214285714285715,0.0,0.2142857142857142,0.0,28.0,1.0
KHM,Feb 1998,EAP,12058173.0,,,,,,
KHM,Mar 1998,EAP,12058173.0,,,,,,
KHM,Apr 1998,EAP,12058173.0,,,,,,
KHM,May 1998,EAP,12058173.0,,,,,,
KHM,Jun 1998,EAP,12058173.0,73.6,0.0,16.0,0.0,16.0,1.0
KHM,Jul 1998,EAP,12058173.0,15555.555555555557,0.0,492.59259259259255,0.0,28.0,1.0
KHM,Aug 1998,EAP,12058173.0,,,,,,
KHM,Sep 1998,EAP,12058173.0,,,,,,
KHM,Oct 1998,EAP,12058173.0,,,,,,
KHM,Nov 1998,EAP,12058173.0,,,,,,
KHM,Dec 1998,EAP,12058173.0,,,,,,
KHM,Jan 1999,EAP,12265731.0,,,,,,
KHM,Feb 1999,EAP,12265731.0,,,,,,
KHM,Mar 1999,EAP,12265731.0,,,,,,
KHM,Apr 1999,EAP,12265731.0,437.0,0.0,28.0,0.0,15.0,1.0
KHM,May 1999,EAP,12265731.0,466.1333333333333,0.0,29.866666666666667,0.0,16.0,1.0
KHM,Jun 1999,EAP,12265731.0,,,,,,
KHM,Jul 1999,EAP,12265731.0,,,,,,
KHM,Aug 1999,EAP,12265731.0,625221.3333333333,1067.5,8.166666666666668,0.0,7.0,1.0
KHM,Sep 1999,EAP,12265731.0,,,,,,
KHM,Oct 1999,EAP,12265731.0,58088.333333333336,0.0,0.0,0.0,7.0,1.0
KHM,Nov 1999,EAP,12265731.0,74685.0,0.0,0.0,0.0,9.0,1.0
KHM,Dec 1999,EAP,12265731.0,,,,,,
KHM,Jan 2000,EAP,12462336.0,,,,,,
KHM,Feb 2000,EAP,12462336.0,,,,,,
KHM,Mar 2000,EAP,12462336.0,,,,,,
KHM,Apr 2000,EAP,12462336.0,,,,,,
KHM,May 2000,EAP,12462336.0,,,,,,
KHM,Jun 2000,EAP,12462336.0,,,,,,
KHM,Jul 2000,EAP,12462336.0,2413637.1,198179.8,242.9,0.0,21.0,1.0
KHM,Aug 2000,EAP,12462336.0,1149351.0,94371.33333333331,115.66666666666666,0.0,10.0,1.0
KHM,Sep 2000,EAP,12462336.0,,,,,,
KHM,Oct 2000,EAP,12462336.0,,,,,,
KHM,Nov 2000,EAP,12462336.0,,,,,,
KHM,Dec 2000,EAP,12462336.0,,,,,,
KHM,Jan 2001,EAP,12658484.0,,,,,,
KHM,Feb 2001,EAP,12658484.0,,,,,,
KHM,Mar 2001,EAP,12658484.0,,,,,,
KHM,Apr 2001,EAP,12658484.0,,,,,,
KHM,May 2001,EAP,12658484.0,,,,,,
KHM,Jun 2001,EAP,12658484.0,,,,,,
KHM,Jul 2001,EAP,12658484.0,,,,,,
KHM,Aug 2001,EAP,12658484.0,295584.3125,4570.875,9.916666666666668,0.0,17.0,1.0
KHM,Sep 2001,EAP,12658484.0,597890.561440678,8066.25,17.5,0.0,60.0,2.0
KHM,Oct 2001,EAP,12658484.0,617820.2468220339,8335.125,18.083333333333336,0.0,62.0,2.0
KHM,Nov 2001,EAP,12658484.0,,5108.625,11.083333333333334,0.0,50.0,3.0
KHM,Dec 2001,EAP,12658484.0,71186.44067796611,0.0,0.0,0.0,28.0,1.0
KHM,Jan 2002,EAP,12855241.0,96875.0,9593.754807692309,0.0,0.0,31.0,1.0
KHM,Feb 2002,EAP,12855241.0,87500.0,8665.326923076924,0.0,0.0,28.0,1.0
KHM,Mar 2002,EAP,12855241.0,96875.0,9593.754807692309,0.0,0.0,31.0,1.0
KHM,Apr 2002,EAP,12855241.0,93750.0,9284.278846153846,0.0,0.0,30.0,1.0
KHM,May 2002,EAP,12855241.0,96875.0,9593.754807692309,0.0,0.0,31.0,1.0
KHM,Jun 2002,EAP,12855241.0,93750.0,9284.278846153846,0.0,0.0,30.0,1.0
KHM,Jul 2002,EAP,12855241.0,87500.0,8665.326923076924,0.0,0.0,28.0,1.0
KHM,Aug 2002,EAP,12855241.0,205800.0,23.66,4.06,0.0,14.0,1.0
KHM,Sep 2002,EAP,12855241.0,441000.0,50.7,8.7,0.0,30.0,1.0
KHM,Oct 2002,EAP,12855241.0,455700.0,52.39,8.99,0.0,31.0,1.0
KHM,Nov 2002,EAP,12855241.0,382200.0,43.94,7.539999999999999,0.0,26.0,1.0
KHM,Dec 2002,EAP,12855241.0,,,,,,
KHM,Jan 2003,EAP,13050968.0,,,,,,
KHM,Feb 2003,EAP,13050968.0,,,,,,
KHM,Mar 2003,EAP,13050968.0,,,,,,
KHM,Apr 2003,EAP,13050968.0,,,,,,
KHM,May 2003,EAP,13050968.0,,,,,,
KHM,Jun 2003,EAP,13050968.0,,,,,,
KHM,Jul 2003,EAP,13050968.0,,,,,,
KHM,Aug 2003,EAP,13050968.0,,,,,,
KHM,Sep 2003,EAP,13050968.0,,,,,,
KHM,Oct 2003,EAP,13050968.0,,,,,,
KHM,Nov 2003,EAP,13050968.0,,,,,,
KHM,Dec 2003,EAP,13050968.0,,,,,,
KHM,Jan 2004,EAP,13244731.0,,,,,,
KHM,Feb 2004,EAP,13244731.0,,,,,,
KHM,Mar 2004,EAP,13244731.0,,,,,,
KHM,Apr 2004,EAP,13244731.0,,,,,,
KHM,May 2004,EAP,13244731.0,,,,,,
KHM,Jun 2004,EAP,13244731.0,,,,,,
KHM,Jul 2004,EAP,13244731.0,,,,,,
KHM,Aug 2004,EAP,13244731.0,0.0,0.0,0.0,0.0,8.0,1.0
KHM,Sep 2004,EAP,13244731.0,0.0,0.0,0.0,0.0,30.0,1.0
KHM,Oct 2004,EAP,13244731.0,0.0,0.0,0.0,0.0,21.0,1.0
KHM,Nov 2004,EAP,13244731.0,,,,,,
KHM,Dec 2004,EAP,13244731.0,,,,,,
KHM,Jan 2005,EAP,13439202.0,,,,,,
KHM,Feb 2005,EAP,13439202.0,,,,,,
KHM,Mar 2005,EAP,13439202.0,,,,,,
KHM,Apr 2005,EAP,13439202.0,622222.2222222222,0.0,0.0,0.0,28.0,1.0
KHM,May 2005,EAP,13439202.0,,,,,,
KHM,Jun 2005,EAP,13439202.0,,,,,,
KHM,Jul 2005,EAP,13439202.0,,,,,,
KHM,Aug 2005,EAP,13439202.0,,,,,,
KHM,Sep 2005,EAP,13439202.0,0.0,0.0,16.76190476190476,0.0,22.0,1.0
KHM,Oct 2005,EAP,13439202.0,,,,,,
KHM,Nov 2005,EAP,13439202.0,0.0,0.0,,0.0,1.0,1.0
KHM,Dec 2005,EAP,13439202.0,,,,,,
KHM,Jan 2006,EAP,13639028.0,375.09141274238226,0.0,0.0,0.0,31.0,1.0
KHM,Feb 2006,EAP,13639028.0,338.79224376731304,0.0,0.0,0.0,28.0,1.0
KHM,Mar 2006,EAP,13639028.0,375.09141274238226,0.0,0.0,0.0,31.0,1.0
KHM,Apr 2006,EAP,13639028.0,362.9916897506925,0.0,0.0,0.0,30.0,1.0
KHM,May 2006,EAP,13639028.0,375.09141274238226,0.0,0.0,0.0,31.0,1.0
KHM,Jun 2006,EAP,13639028.0,362.9916897506925,0.0,0.0,0.0,30.0,1.0
KHM,Jul 2006,EAP,13639028.0,10375.091412742382,0.0,0.0,0.0,33.0,2.0
KHM,Aug 2006,EAP,13639028.0,9122.07936454961,0.0,1.3253012048192772,0.0,53.0,2.0
KHM,Sep 2006,EAP,13639028.0,12290.702533124186,0.0,1.8072289156626504,0.0,60.0,2.0
KHM,Oct 2006,EAP,13639028.0,12700.39261756166,0.0,1.867469879518072,0.0,62.0,2.0
KHM,Nov 2006,EAP,13639028.0,760.5820511964756,0.0,0.0602409638554216,0.0,31.0,2.0
KHM,Dec 2006,EAP,13639028.0,338.79224376731304,0.0,0.0,0.0,28.0,1.0
KHM,Jan 2007,EAP,13841770.0,,,,,,
KHM,Feb 2007,EAP,13841770.0,,,,,,
KHM,Mar 2007,EAP,13841770.0,,,,,,
KHM,Apr 2007,EAP,13841770.0,,,,,,
KHM,May 2007,EAP,13841770.0,,,,,,
KHM,Jun 2007,EAP,13841770.0,0.0,0.0,,0.0,1.0,1.0
KHM,Jul 2007,EAP,13841770.0,17629.62962962963,0.0,188.74074074074073,0.0,28.0,1.0
KHM,Aug 2007,EAP,13841770.0,20357.142857142855,1575.0,2.142857142857143,0.0,15.0,1.0
KHM,Sep 2007,EAP,13841770.0,,,,,,
KHM,Oct 2007,EAP,13841770.0,,,,,,
KHM,Nov 2007,EAP,13841770.0,,,,,,
KHM,Dec 2007,EAP,13841770.0,,,,,,
KHM,Jan 2008,EAP,14053479.0,,,,,,
KHM,Feb 2008,EAP,14053479.0,,,,,,
KHM,Mar 2008,EAP,14053479.0,,,,,,
KHM,Apr 2008,EAP,14053479.0,,,,,,
KHM,May 2008,EAP,14053479.0,,,,,,
KHM,Jun 2008,EAP,14053479.0,,,,,,
KHM,Jul 2008,EAP,14053479.0,,,,,,
KHM,Aug 2008,EAP,14053479.0,,,,,,
KHM,Sep 2008,EAP,14053479.0,,,,,,
KHM,Oct 2008,EAP,14053479.0,,,,,,
KHM,Nov 2008,EAP,14053479.0,,,,,,
KHM,Dec 2008,EAP,14053479.0,,,,,,
KHM,Jan 2009,EAP,14276810.0,,,,,,
KHM,Feb 2009,EAP,14276810.0,,,,,,
KHM,Mar 2009,EAP,14276810.0,,,,,,
KHM,Apr 2009,EAP,14276810.0,,,,,,
KHM,May 2009,EAP,14276810.0,,,,,,
KHM,Jun 2009,EAP,14276810.0,,,,,,
KHM,Jul 2009,EAP,14276810.0,,,,,,
KHM,Aug 2009,EAP,14276810.0,,,,,,
KHM,Sep 2009,EAP,14276810.0,356182.0,0.0,34.0,0.0,2.0,1.0
KHM,Oct 2009,EAP,14276810.0,,0.0,,0.0,1.0,1.0
KHM,Nov 2009,EAP,14276810.0,0.0,0.0,4.0,0.0,2.0,1.0
KHM,Dec 2009,EAP,14276810.0,,,,,,
KHM,Jan 2010,EAP,14500726.0,,,,,,
KHM,Feb 2010,EAP,14500726.0,,,,,,
KHM,Mar 2010,EAP,14500726.0,,,,,,
KHM,Apr 2010,EAP,14500726.0,,,,,,
KHM,May 2010,EAP,14500726.0,,,,,,
KHM,Jun 2010,EAP,14500726.0,,,,,,
KHM,Jul 2010,EAP,14500726.0,,,,,,
KHM,Aug 2010,EAP,14500726.0,,,,,,
KHM,Sep 2010,EAP,14500726.0,,,,,,
KHM,Oct 2010,EAP,14500726.0,0.0,58689.0,,0.0,13.0,2.0
KHM,Nov 2010,EAP,14500726.0,,44016.75,,0.0,10.0,2.0
KHM,Dec 2010,EAP,14500726.0,,,,,,
KHM,Jan 2011,EAP,14722584.0,,,,,,
KHM,Feb 2011,EAP,14722584.0,,,,,,
KHM,Mar 2011,EAP,14722584.0,,,,,,
KHM,Apr 2011,EAP,14722584.0,,,,,,
KHM,May 2011,EAP,14722584.0,,,,,,
KHM,Jun 2011,EAP,14722584.0,,,,,,
KHM,Jul 2011,EAP,14722584.0,,,,,,
KHM,Aug 2011,EAP,14722584.0,434704.8915662651,187064.67469879516,65.46987951807229,0.0,22.0,1.0
KHM,Sep 2011,EAP,14722584.0,592779.3975903615,255088.19277108432,89.27710843373494,0.0,30.0,1.0
KHM,Oct 2011,EAP,14722584.0,612538.7108433736,263591.1325301205,92.25301204819276,0.0,31.0,1.0
KHM,Nov 2011,EAP,14722584.0,19759.31325301205,8502.939759036144,2.9759036144578315,0.0,1.0,1.0
KHM,Dec 2011,EAP,14722584.0,,,,,,
KHM,Jan 2012,EAP,14945085.0,,,,,,
KHM,Feb 2012,EAP,14945085.0,,,,,,
KHM,Mar 2012,EAP,14945085.0,,,,,,
KHM,Apr 2012,EAP,14945085.0,,,,,,
KHM,May 2012,EAP,14945085.0,,,,,,
KHM,Jun 2012,EAP,14945085.0,,,,,,
KHM,Jul 2012,EAP,14945085.0,,,,,,
KHM,Aug 2012,EAP,14945085.0,,,,,,
KHM,Sep 2012,EAP,14945085.0,79444.44444444444,0.0,15.555555555555555,0.0,10.0,1.0
KHM,Oct 2012,EAP,14945085.0,,,,,,
KHM,Nov 2012,EAP,14945085.0,,,,,,
KHM,Dec 2012,EAP,14945085.0,,,,,,
KHM,Jan 2013,EAP,15170208.0,,,,,,
KHM,Feb 2013,EAP,15170208.0,,,,,,
KHM,Mar 2013,EAP,15170208.0,,,,,,
KHM,Apr 2013,EAP,15170208.0,,,,,,
KHM,May 2013,EAP,15170208.0,,,,,,
KHM,Jun 2013,EAP,15170208.0,,,,,,
KHM,Jul 2013,EAP,15170208.0,,,,,,
KHM,Aug 2013,EAP,15170208.0,,,,,,
KHM,Sep 2013,EAP,15170208.0,525000.0,228895.45,70.0,0.0,7.0,1.0
KHM,Oct 2013,EAP,15170208.0,1050000.0,457790.9,140.0,0.0,14.0,1.0
KHM,Nov 2013,EAP,15170208.0,,,,,,
KHM,Dec 2013,EAP,15170208.0,,,,,,
KHM,Jan 2014,EAP,15396772.0,,,,,,
KHM,Feb 2014,EAP,15396772.0,,,,,,
KHM,Mar 2014,EAP,15396772.0,,,,,,
KHM,Apr 2014,EAP,15396772.0,,,,,,
KHM,May 2014,EAP,15396772.0,,,,,,
KHM,Jun 2014,EAP,15396772.0,,,,,,
KHM,Jul 2014,EAP,15396772.0,33153.125,160.875,2.8125,0.0,2.0,1.0
KHM,Aug 2014,EAP,15396772.0,513873.4375,2493.5625,43.59375,0.0,31.0,1.0
KHM,Sep 2014,EAP,15396772.0,,,,,,
KHM,Oct 2014,EAP,15396772.0,,,,,,
KHM,Nov 2014,EAP,15396772.0,,,,,,
KHM,Dec 2014,EAP,15396772.0,,,,,,
KHM,Jan 2015,EAP,15623251.0,,,,,,
KHM,Feb 2015,EAP,15623251.0,,,,,,
KHM,Mar 2015,EAP,15623251.0,,,,,,
KHM,Apr 2015,EAP,15623251.0,,,,,,
KHM,May 2015,EAP,15623251.0,,,,,,
KHM,Jun 2015,EAP,15623251.0,,,,,,
KHM,Jul 2015,EAP,15623251.0,,,,,,
KHM,Aug 2015,EAP,15623251.0,,,,,,
KHM,Sep 2015,EAP,15623251.0,,0.0,0.0,0.0,3.0,2.0
KHM,Oct 2015,EAP,15623251.0,,,,,,
KHM,Nov 2015,EAP,15623251.0,,,,,,
KHM,Dec 2015,EAP,15623251.0,,,,,,
KHM,Jan 2016,EAP,15852803.0,,,,,,
KHM,Feb 2016,EAP,15852803.0,,,,,,
KHM,Mar 2016,EAP,15852803.0,,,,,,
KHM,Apr 2016,EAP,15852803.0,,,,,,
KHM,May 2016,EAP,15852803.0,2592592.592592593,0.0,0.0,0.0,28.0,1.0
KHM,Jun 2016,EAP,15852803.0,,,,,,
KHM,Jul 2016,EAP,15852803.0,,,,,,
KHM,Aug 2016,EAP,15852803.0,,,,,,
KHM,Sep 2016,EAP,15852803.0,,,,,,
KHM,Oct 2016,EAP,15852803.0,,,,,,
KHM,Nov 2016,EAP,15852803.0,,,,,,
KHM,Dec 2016,EAP,15852803.0,,,,,,
KHM,Jan 2017,EAP,16073372.0,,,,,,
KHM,Feb 2017,EAP,16073372.0,,,,,,
KHM,Mar 2017,EAP,16073372.0,,,,,,
KHM,Apr 2017,EAP,16073372.0,,,,,,
KHM,May 2017,EAP,16073372.0,,,,,,
KHM,Jun 2017,EAP,16073372.0,,,,,,
KHM,Jul 2017,EAP,16073372.0,,,,,,
KHM,Aug 2017,EAP,16073372.0,,,,,,
KHM,Sep 2017,EAP,16073372.0,,,,,,
KHM,Oct 2017,EAP,16073372.0,,,,,,
KHM,Nov 2017,EAP,16073372.0,,,,,,
KHM,Dec 2017,EAP,16073372.0,,,,,,
KHM,Jan 2018,EAP,16274522.0,,,,,,
KHM,Feb 2018,EAP,16274522.0,,,,,,
KHM,Mar 2018,EAP,16274522.0,,,,,,
KHM,Apr 2018,EAP,16274522.0,,,,,,
KHM,May 2018,EAP,16274522.0,,,,,,
KHM,Jun 2018,EAP,16274522.0,,,,,,
KHM,Jul 2018,EAP,16274522.0,,0.0,0.0,0.0,1.0,1.0
KHM,Aug 2018,EAP,16274522.0,,,,,,
KHM,Sep 2018,EAP,16274522.0,,,,,,
KHM,Oct 2018,EAP,16274522.0,,,,,,
KHM,Nov 2018,EAP,16274522.0,,,,,,
KHM,Dec 2018,EAP,16274522.0,,,,,,
KHM,Jan 2019,EAP,16481304.0,,,,,,
KHM,Feb 2019,EAP,16481304.0,,,,,,
KHM,Mar 2019,EAP,16481304.0,,,,,,
KHM,Apr 2019,EAP,16481304.0,,,,,,
KHM,May 2019,EAP,16481304.0,,,,,,
KHM,Jun 2019,EAP,16481304.0,,0.0,,0.0,1.0,1.0
KHM,Jul 2019,EAP,16481304.0,,,,,,
KHM,Aug 2019,EAP,16481304.0,,,,,,
KHM,Sep 2019,EAP,16481304.0,483333.3333333334,0.0,13.333333333333332,0.0,10.0,1.0
KHM,Oct 2019,EAP,16481304.0,,,,,,
KHM,Nov 2019,EAP,16481304.0,,,,,,
KHM,Dec 2019,EAP,16481304.0,,,,,,
KHM,Jan 2020,EAP,16725474.0,,,,,,
KHM,Feb 2020,EAP,16725474.0,,,,,,
KHM,Mar 2020,EAP,16725474.0,,,,,,
KHM,Apr 2020,EAP,16725474.0,,,,,,
KHM,May 2020,EAP,16725474.0,,,,,,
KHM,Jun 2020,EAP,16725474.0,,,,,,
KHM,Jul 2020,EAP,16725474.0,,,,,,
KHM,Aug 2020,EAP,16725474.0,,,,,,
KHM,Sep 2020,EAP,16725474.0,0.0,0.0,0.0,0.0,4.0,1.0
KHM,Oct 2020,EAP,16725474.0,792375.652173913,122849.73913043478,45.913043478260875,0.0,24.0,1.0
KHM,Nov 2020,EAP,16725474.0,,,,,,
KHM,Dec 2020,EAP,16725474.0,,,,,,
KHM,Jan 2021,EAP,16974305.0,,,,,,
KHM,Feb 2021,EAP,16974305.0,,,,,,
KHM,Mar 2021,EAP,16974305.0,,,,,,
KHM,Apr 2021,EAP,16974305.0,584.5,0.0,1.1666666666666663,0.0,7.0,1.0
KHM,May 2021,EAP,16974305.0,,,,,,
KHM,Jun 2021,EAP,16974305.0,,,,,,
KHM,Jul 2021,EAP,16974305.0,,,,,,
KHM,Aug 2021,EAP,16974305.0,,,,,,
KHM,Sep 2021,EAP,16974305.0,750.0,0.0,0.0,0.0,3.0,1.0
KHM,Oct 2021,EAP,16974305.0,19050.0,0.0,0.0,0.0,7.0,2.0
KHM,Nov 2021,EAP,16974305.0,,,,,,
KHM,Dec 2021,EAP,16974305.0,,,,,,
KHM,Jan 2022,EAP,17201724.0,,,,,,
KHM,Feb 2022,EAP,17201724.0,,,,,,
KHM,Mar 2022,EAP,17201724.0,,,,,,
KHM,Apr 2022,EAP,17201724.0,,,,,,
KHM,May 2022,EAP,17201724.0,,,,,,
KHM,Jun 2022,EAP,17201724.0,,,,,,
KHM,Jul 2022,EAP,17201724.0,,,,,,
KHM,Aug 2022,EAP,17201724.0,,,,,,
KHM,Sep 2022,EAP,17201724.0,119835.71428571428,0.0,,0.0,33.0,3.0
KHM,Oct 2022,EAP,17201724.0,51928.80952380953,0.0,,0.0,14.0,2.0
KHM,Nov 2022,EAP,17201724.0,,,,,,
KHM,Dec 2022,EAP,17201724.0,0.0,0.0,52.0,0.0,2.0,1.0
KHM,Jan 2023,EAP,17423880.0,,,,,,
KHM,Feb 2023,EAP,17423880.0,,,,,,
KHM,Mar 2023,EAP,17423880.0,,,,,,
KHM,Apr 2023,EAP,17423880.0,21150.0,0.0,0.0,0.0,3.0,1.0
KHM,May 2023,EAP,17423880.0,,,,,,
KHM,Jun 2023,EAP,17423880.0,,,,,,
KHM,Jul 2023,EAP,17423880.0,,,,,,
KHM,Aug 2023,EAP,17423880.0,,,,,,
KHM,Sep 2023,EAP,17423880.0,,,,,,
KHM,Oct 2023,EAP,17423880.0,,,,,,
KHM,Nov 2023,EAP,17423880.0,,,,,,
KHM,Dec 2023,EAP,17423880.0,,,,,,
KHM,Jan 2024,EAP,17423880.0,,,,,,
KHM,Feb 2024,EAP,17423880.0,,,,,,
KHM,Mar 2024,EAP,17423880.0,,,,,,
KHM,Apr 2024,EAP,17423880.0,0.0,0.0,0.0,0.0,30.0,1.0
KHM,May 2024,EAP,17423880.0,0.0,0.0,0.0,0.0,28.0,1.0
KHM,Jun 2024,EAP,17423880.0,,,,,,
KHM,Jul 2024,EAP,17423880.0,,,,,,
KHM,Aug 2024,EAP,17423880.0,,,,,,
KHM,Sep 2024,EAP,17423880.0,,,,,,
KHM,Oct 2024,EAP,17423880.0,,,,,,
KHM,Nov 2024,EAP,17423880.0,,,,,,
KHM,Dec 2024,EAP,17423880.0,,,,,,
KHM,Jan 2025,EAP,17423880.0,,,,,,
KHM,Feb 2025,EAP,17423880.0,,,,,,
KHM,Mar 2025,EAP,17423880.0,,,,,,
KIR,Jan 1989,EAP,73147.0,,,,,,
KIR,Feb 1989,EAP,73147.0,,,,,,
KIR,Mar 1989,EAP,73147.0,,,,,,
KIR,Apr 1989,EAP,73147.0,,,,,,
KIR,May 1989,EAP,73147.0,,,,,,
KIR,Jun 1989,EAP,73147.0,,,,,,
KIR,Jul 1989,EAP,73147.0,,,,,,
KIR,Aug 1989,EAP,73147.0,,,,,,
KIR,Sep 1989,EAP,73147.0,,,,,,
KIR,Oct 1989,EAP,73147.0,,,,,,
KIR,Nov 1989,EAP,73147.0,,,,,,
KIR,Dec 1989,EAP,73147.0,,,,,,
KIR,Jan 1990,EAP,74855.0,,,,,,
KIR,Feb 1990,EAP,74855.0,,,,,,
KIR,Mar 1990,EAP,74855.0,,,,,,
KIR,Apr 1990,EAP,74855.0,,,,,,
KIR,May 1990,EAP,74855.0,,,,,,
KIR,Jun 1990,EAP,74855.0,,,,,,
KIR,Jul 1990,EAP,74855.0,,,,,,
KIR,Aug 1990,EAP,74855.0,,,,,,
KIR,Sep 1990,EAP,74855.0,,,,,,
KIR,Oct 1990,EAP,74855.0,,,,,,
KIR,Nov 1990,EAP,74855.0,,,,,,
KIR,Dec 1990,EAP,74855.0,,,,,,
KIR,Jan 1991,EAP,76367.0,,,,,,
KIR,Feb 1991,EAP,76367.0,,,,,,
KIR,Mar 1991,EAP,76367.0,,,,,,
KIR,Apr 1991,EAP,76367.0,,,,,,
KIR,May 1991,EAP,76367.0,,,,,,
KIR,Jun 1991,EAP,76367.0,,,,,,
KIR,Jul 1991,EAP,76367.0,,,,,,
KIR,Aug 1991,EAP,76367.0,,,,,,
KIR,Sep 1991,EAP,76367.0,,,,,,
KIR,Oct 1991,EAP,76367.0,,,,,,
KIR,Nov 1991,EAP,76367.0,,,,,,
KIR,Dec 1991,EAP,76367.0,,,,,,
KIR,Jan 1992,EAP,77641.0,,,,,,
KIR,Feb 1992,EAP,77641.0,,,,,,
KIR,Mar 1992,EAP,77641.0,,,,,,
KIR,Apr 1992,EAP,77641.0,,,,,,
KIR,May 1992,EAP,77641.0,,,,,,
KIR,Jun 1992,EAP,77641.0,,,,,,
KIR,Jul 1992,EAP,77641.0,,,,,,
KIR,Aug 1992,EAP,77641.0,,,,,,
KIR,Sep 1992,EAP,77641.0,,,,,,
KIR,Oct 1992,EAP,77641.0,,,,,,
KIR,Nov 1992,EAP,77641.0,,,,,,
KIR,Dec 1992,EAP,77641.0,,,,,,
KIR,Jan 1993,EAP,78841.0,,,,,,
KIR,Feb 1993,EAP,78841.0,,,,,,
KIR,Mar 1993,EAP,78841.0,,,,,,
KIR,Apr 1993,EAP,78841.0,,,,,,
KIR,May 1993,EAP,78841.0,,,,,,
KIR,Jun 1993,EAP,78841.0,,,,,,
KIR,Jul 1993,EAP,78841.0,,,,,,
KIR,Aug 1993,EAP,78841.0,,,,,,
KIR,Sep 1993,EAP,78841.0,,,,,,
KIR,Oct 1993,EAP,78841.0,,,,,,
KIR,Nov 1993,EAP,78841.0,,,,,,
KIR,Dec 1993,EAP,78841.0,,,,,,
KIR,Jan 1994,EAP,80021.0,,,,,,
KIR,Feb 1994,EAP,80021.0,,,,,,
KIR,Mar 1994,EAP,80021.0,,,,,,
KIR,Apr 1994,EAP,80021.0,,,,,,
KIR,May 1994,EAP,80021.0,,,,,,
KIR,Jun 1994,EAP,80021.0,,,,,,
KIR,Jul 1994,EAP,80021.0,,,,,,
KIR,Aug 1994,EAP,80021.0,,,,,,
KIR,Sep 1994,EAP,80021.0,,,,,,
KIR,Oct 1994,EAP,80021.0,,,,,,
KIR,Nov 1994,EAP,80021.0,,,,,,
KIR,Dec 1994,EAP,80021.0,,,,,,
KIR,Jan 1995,EAP,81234.0,,,,,,
KIR,Feb 1995,EAP,81234.0,,,,,,
KIR,Mar 1995,EAP,81234.0,,,,,,
KIR,Apr 1995,EAP,81234.0,,,,,,
KIR,May 1995,EAP,81234.0,,,,,,
KIR,Jun 1995,EAP,81234.0,,,,,,
